,timestamp,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,temperature_2m_was_missing,relative_humidity_2m_was_missing,wind_speed_10m_was_missing,surface_pressure_was_missing,pm10_was_missing,pm2_5_was_missing,carbon_monoxide_was_missing,nitrogen_dioxide_was_missing,sulphur_dioxide_was_missing,ozone_was_missing,us_aqi_was_missing
868,2025-10-04 04:00:00,15.4,10.9,165.0,6.9,6.2,45.0,42,25.6,91,11.1,1007.0,0,0,0,0,0,0,0,0,0,0,0
869,2025-10-04 05:00:00,12.0,9.3,247.0,7.9,6.6,47.0,42,25.5,93,10.5,1007.8,0,0,0,0,0,0,0,0,0,0,0
870,2025-10-04 06:00:00,12.5,9.9,564.0,12.5,7.7,42.0,43,25.7,91,10.3,1008.1,0,0,0,0,0,0,0,0,0,0,0
871,2025-10-04 07:00:00,15.3,12.4,989.0,18.6,9.3,36.0,43,25.9,89,9.5,1008.8,0,0,0,0,0,0,0,0,0,0,0
872,2025-10-04 08:00:00,19.1,13.6,1214.0,21.9,11.0,34.0,44,26.8,85,8.7,1009.1,0,0,0,0,0,0,0,0,0,0,0
873,2025-10-04 09:00:00,23.2,14.6,1040.0,19.7,12.9,40.0,45,28.2,76,10.8,1009.7,0,0,0,0,0,0,0,0,0,0,0
874,2025-10-04 10:00:00,25.6,14.6,667.0,14.7,14.9,50.0,45,29.5,71,11.4,1009.6,0,0,0,0,0,0,0,0,0,0,0
875,2025-10-04 11:00:00,26.6,14.9,380.0,10.6,16.0,59.0,46,30.0,67,10.6,1009.8,0,0,0,0,0,0,0,0,0,0,0
876,2025-10-04 12:00:00,26.8,15.0,298.0,8.5,15.3,65.0,47,31.0,62,10.4,1009.1,0,0,0,0,0,0,0,0,0,0,0
877,2025-10-04 13:00:00,24.6,13.9,302.0,7.3,13.6,69.0,48,31.4,60,11.8,1008.1,0,0,0,0,0,0,0,0,0,0,0
878,2025-10-04 14:00:00,22.4,13.0,329.0,7.1,12.5,70.0,50,31.1,62,10.4,1007.2,0,0,0,0,0,0,0,0,0,0,0
879,2025-10-04 15:00:00,20.1,12.0,362.0,7.6,12.7,68.0,50,31.1,63,9.7,1006.3,0,0,0,0,0,0,0,0,0,0,0
880,2025-10-04 16:00:00,18.9,11.8,417.0,9.2,13.5,63.0,51,30.1,71,9.0,1006.1,0,0,0,0,0,0,0,0,0,0,0
881,2025-10-04 17:00:00,18.7,12.1,478.0,10.2,12.5,66.0,51,29.1,78,15.1,1006.5,0,0,0,0,0,0,0,0,0,0,0
882,2025-10-04 18:00:00,19.6,14.6,562.0,19.1,12.7,51.0,51,28.5,81,14.4,1006.2,0,0,0,0,0,0,0,0,0,0,0
883,2025-10-04 19:00:00,22.1,17.7,652.0,31.2,13.0,31.0,51,28.0,85,13.8,1006.9,0,0,0,0,0,0,0,0,0,0,0
884,2025-10-04 20:00:00,22.5,18.1,686.0,38.9,12.9,17.0,52,27.9,85,14.0,1007.5,0,0,0,0,0,0,0,0,0,0,0
885,2025-10-04 21:00:00,22.4,17.8,619.0,38.4,12.3,15.0,52,27.6,87,13.3,1008.2,0,0,0,0,0,0,0,0,0,0,0
886,2025-10-04 22:00:00,21.8,17.1,497.0,33.4,11.4,19.0,53,27.4,88,11.0,1008.2,0,0,0,0,0,0,0,0,0,0,0
887,2025-10-04 23:00:00,21.1,16.3,389.0,27.9,10.4,24.0,53,27.1,89,9.9,1007.8,0,0,0,0,0,0,0,0,0,0,0
888,2025-10-05 00:00:00,19.5,14.9,313.0,22.3,9.1,30.0,53,27.0,90,11.1,1007.5,0,0,0,0,0,0,0,0,0,0,0
889,2025-10-05 01:00:00,17.3,13.0,251.0,16.1,7.7,38.0,54,27.0,88,12.2,1007.5,0,0,0,0,0,0,0,0,0,0,0
890,2025-10-05 02:00:00,15.8,11.6,225.0,11.8,6.8,43.0,54,27.1,87,9.5,1007.3,0,0,0,0,0,0,0,0,0,0,0
891,2025-10-05 03:00:00,15.4,11.2,253.0,10.4,6.5,43.0,54,27.0,89,7.5,1006.8,0,0,0,0,0,0,0,0,0,0,0
892,2025-10-05 04:00:00,15.5,11.5,315.0,10.8,6.6,42.0,54,26.8,90,5.2,1006.6,0,0,0,0,0,0,0,0,0,0,0
893,2025-10-05 05:00:00,16.5,12.4,376.0,11.2,7.3,44.0,54,26.5,94,5.7,1006.7,0,0,0,0,0,0,0,0,0,0,0
894,2025-10-05 06:00:00,18.3,13.8,437.0,13.6,9.5,46.0,54,26.7,93,6.4,1006.9,0,0,0,0,0,0,0,0,0,0,0
895,2025-10-05 07:00:00,23.5,18.3,496.0,16.7,12.4,48.0,54,27.0,90,7.2,1007.4,0,0,0,0,0,0,0,0,0,0,0
896,2025-10-05 08:00:00,25.0,18.2,512.0,17.7,14.7,54.0,55,28.1,82,9.7,1007.9,0,0,0,0,0,0,0,0,0,0,0
897,2025-10-05 09:00:00,24.6,17.1,447.0,14.5,15.7,65.0,55,29.1,76,10.7,1008.3,0,0,0,0,0,0,0,0,0,0,0
898,2025-10-05 10:00:00,24.1,16.6,339.0,9.2,16.0,79.0,56,30.0,70,11.1,1008.2,0,0,0,0,0,0,0,0,0,0,0
899,2025-10-05 11:00:00,24.4,16.9,257.0,5.2,15.7,89.0,56,31.1,63,12.6,1008.3,0,0,0,0,0,0,0,0,0,0,0
900,2025-10-05 12:00:00,22.5,15.5,229.0,3.7,14.6,92.0,56,31.4,62,14.2,1007.7,0,0,0,0,0,0,0,0,0,0,0
901,2025-10-05 13:00:00,21.5,14.6,227.0,3.5,13.0,91.0,56,31.0,61,17.3,1007.1,0,0,0,0,0,0,0,0,0,0,0
902,2025-10-05 14:00:00,21.1,14.0,236.0,3.9,11.8,88.0,56,30.4,65,17.6,1006.8,0,0,0,0,0,0,0,0,0,0,0
903,2025-10-05 15:00:00,21.8,14.0,253.0,4.7,11.5,82.0,56,30.1,69,16.8,1005.8,0,0,0,0,0,0,0,0,0,0,0
904,2025-10-05 16:00:00,21.4,13.4,281.0,6.3,11.6,74.0,56,29.8,70,15.6,1005.2,0,0,0,0,0,0,0,0,0,0,0
905,2025-10-05 17:00:00,18.2,11.5,309.0,8.7,12.4,67.0,56,29.6,70,14.7,1005.4,0,0,0,0,0,0,0,0,0,0,0
906,2025-10-05 18:00:00,19.6,12.3,340.0,13.7,12.0,58.0,56,28.8,75,14.2,1005.1,0,0,0,0,0,0,0,0,0,0,0
907,2025-10-05 19:00:00,22.0,15.1,372.0,20.4,11.5,47.0,56,28.4,78,13.9,1005.3,0,0,0,0,0,0,0,0,0,0,0
908,2025-10-05 20:00:00,23.5,15.8,380.0,24.5,10.8,39.0,56,28.1,79,15.8,1005.9,0,0,0,0,0,0,0,0,0,0,0
909,2025-10-05 21:00:00,23.9,15.7,350.0,23.6,9.9,39.0,56,28.0,80,18.1,1006.5,0,0,0,0,0,0,0,0,0,0,0
910,2025-10-05 22:00:00,24.6,15.4,296.0,20.1,8.9,43.0,56,27.8,81,16.3,1007.5,0,0,0,0,0,0,0,0,0,0,0
911,2025-10-05 23:00:00,25.7,15.5,247.0,16.5,8.0,47.0,55,27.8,82,16.5,1007.4,0,0,0,0,0,0,0,0,0,0,0
912,2025-10-06 00:00:00,27.0,15.7,208.0,13.2,7.3,51.0,55,27.6,82,16.5,1006.9,0,0,0,0,0,0,0,0,0,0,0
913,2025-10-06 01:00:00,27.5,15.5,172.0,9.8,6.7,56.0,55,27.8,81,16.7,1007.0,0,0,0,0,0,0,0,0,0,0,0
914,2025-10-06 02:00:00,28.0,15.6,148.0,7.2,6.2,59.0,56,27.6,82,17.2,1006.5,0,0,0,0,0,0,0,0,0,0,0
915,2025-10-06 03:00:00,28.0,15.7,135.0,5.5,5.8,61.0,56,27.4,83,17.0,1006.3,0,0,0,0,0,0,0,0,0,0,0
916,2025-10-06 04:00:00,27.8,15.7,134.0,4.7,5.6,62.0,56,27.1,84,17.1,1005.8,0,0,0,0,0,0,0,0,0,0,0
917,2025-10-06 05:00:00,27.0,16.1,151.0,4.6,5.9,64.0,57,27.2,81,19.0,1005.7,0,0,0,0,0,0,0,0,0,0,0
918,2025-10-06 06:00:00,28.2,16.3,206.0,7.2,6.8,62.0,57,27.5,81,19.6,1006.5,0,0,0,0,0,0,0,0,0,0,0
919,2025-10-06 07:00:00,37.6,18.6,280.0,10.6,8.0,60.0,57,27.5,80,18.9,1006.8,0,0,0,0,0,0,0,0,0,0,0
920,2025-10-06 08:00:00,64.5,23.2,323.0,12.3,9.1,63.0,57,28.5,73,21.6,1007.4,0,0,0,0,0,0,0,0,0,0,0
921,2025-10-06 09:00:00,125.3,30.5,303.0,10.4,10.0,75.0,58,29.4,67,21.9,1008.2,0,0,0,0,0,0,0,0,0,0,0
922,2025-10-06 10:00:00,184.9,39.0,252.0,6.7,10.8,91.0,59,30.2,61,20.9,1008.4,0,0,0,0,0,0,0,0,0,0,0
923,2025-10-06 11:00:00,223.1,45.4,215.0,3.9,11.4,105.0,61,31.0,56,20.6,1008.8,0,0,0,0,0,0,0,0,0,0,0
924,2025-10-06 12:00:00,243.1,49.9,206.0,3.1,11.6,113.0,63,31.2,54,21.3,1008.3,0,0,0,0,0,0,0,0,0,0,0
925,2025-10-06 13:00:00,244.0,51.6,210.0,3.3,11.5,118.0,67,31.6,51,21.6,1007.5,0,0,0,0,0,0,0,0,0,0,0
926,2025-10-06 14:00:00,231.0,51.5,227.0,4.2,11.4,119.0,70,31.8,48,21.9,1006.7,0,0,0,0,0,0,0,0,0,0,0
927,2025-10-06 15:00:00,209.5,49.9,258.0,6.1,11.4,115.0,73,31.5,47,20.7,1006.0,0,0,0,0,0,0,0,0,0,0,0
928,2025-10-06 16:00:00,193.7,49.5,302.0,8.9,11.3,106.0,76,31.0,51,21.1,1005.5,0,0,0,0,0,0,0,0,0,0,0
929,2025-10-06 17:00:00,209.1,56.6,353.0,12.7,12.2,97.0,80,29.8,58,21.0,1005.5,0,0,0,0,0,0,0,0,0,0,0
930,2025-10-06 18:00:00,185.8,56.5,428.0,14.7,11.0,89.0,84,28.8,60,19.0,1005.6,0,0,0,0,0,0,0,0,0,0,0
931,2025-10-06 19:00:00,164.4,51.3,510.0,17.2,9.4,78.0,87,28.2,68,17.6,1006.1,0,0,0,0,0,0,0,0,0,0,0
932,2025-10-06 20:00:00,132.7,42.1,539.0,18.3,8.1,68.0,91,27.9,71,17.0,1007.0,0,0,0,0,0,0,0,0,0,0,0
933,2025-10-06 21:00:00,98.5,32.8,472.0,16.5,7.4,62.0,93,27.9,65,17.2,1007.8,0,0,0,0,0,0,0,0,0,0,0
934,2025-10-06 22:00:00,70.8,25.7,352.0,13.1,7.0,58.0,94,27.5,68,16.5,1007.9,0,0,0,0,0,0,0,0,0,0,0
935,2025-10-06 23:00:00,52.9,21.2,252.0,10.1,6.6,55.0,95,27.2,83,18.2,1008.2,0,0,0,0,0,0,0,0,0,0,0
936,2025-10-07 00:00:00,42.7,18.5,199.0,7.9,6.1,53.0,96,27.5,81,17.3,1008.3,0,0,0,0,0,0,0,0,0,0,0
937,2025-10-07 01:00:00,39.2,16.9,167.0,6.1,5.6,53.0,96,27.2,81,17.3,1008.0,0,0,0,0,0,0,0,0,0,0,0
938,2025-10-07 02:00:00,40.7,16.5,147.0,4.9,5.4,53.0,96,27.0,82,17.8,1007.5,0,0,0,0,0,0,0,0,0,0,0
939,2025-10-07 03:00:00,45.1,16.8,104.0,4.1,5.3,54.0,96,27.0,82,17.3,1007.4,0,0,0,0,0,0,0,0,0,0,0
940,2025-10-07 04:00:00,52.4,18.0,74.0,3.9,5.4,55.0,96,26.9,82,16.6,1007.0,0,0,0,0,0,0,0,0,0,0,0
941,2025-10-07 05:00:00,61.5,18.9,160.0,4.8,6.0,54.0,97,26.7,82,15.8,1007.2,0,0,0,0,0,0,0,0,0,0,0
942,2025-10-07 06:00:00,64.0,20.5,506.0,10.9,7.3,49.0,97,26.6,82,13.4,1007.6,0,0,0,0,0,0,0,0,0,0,0
943,2025-10-07 07:00:00,76.8,25.5,969.0,19.1,9.3,42.0,97,26.3,82,10.4,1008.3,0,0,0,0,0,0,0,0,0,0,0
944,2025-10-07 08:00:00,104.5,31.5,1223.0,23.4,11.7,44.0,98,27.2,76,7.8,1009.1,0,0,0,0,0,0,0,0,0,0,0
945,2025-10-07 09:00:00,166.7,36.4,1064.0,20.0,14.9,61.0,99,28.9,61,9.7,1009.8,0,0,0,0,0,0,0,0,0,0,0
946,2025-10-07 10:00:00,225.4,43.8,695.0,12.6,18.5,87.0,99,30.2,52,10.5,1010.2,0,0,0,0,0,0,0,0,0,0,0
947,2025-10-07 11:00:00,253.3,49.0,402.0,6.9,21.0,109.0,100,31.8,34,3.9,1010.3,0,0,0,0,0,0,0,0,0,0,0
948,2025-10-07 12:00:00,261.7,52.2,296.0,4.8,21.5,124.0,100,32.4,32,5.1,1009.7,0,0,0,0,0,0,0,0,0,0,0
949,2025-10-07 13:00:00,262.6,53.3,265.0,4.4,20.9,134.0,100,32.6,35,9.0,1009.0,0,0,0,0,0,0,0,0,0,0,0
950,2025-10-07 14:00:00,260.8,53.4,263.0,4.8,20.2,137.0,100,32.3,40,12.5,1008.7,0,0,0,0,0,0,0,0,0,0,0
951,2025-10-07 15:00:00,258.9,52.7,265.0,5.3,19.9,128.0,100,32.3,37,12.3,1008.2,0,0,0,0,0,0,0,0,0,0,0
952,2025-10-07 16:00:00,254.3,51.3,296.0,6.7,19.5,111.0,101,32.0,32,12.5,1007.8,0,0,0,0,0,0,0,0,0,0,0
953,2025-10-07 17:00:00,245.9,51.3,379.0,10.8,21.0,97.0,101,30.5,44,12.7,1008.0,0,0,0,0,0,0,0,0,0,0,0
954,2025-10-07 18:00:00,188.6,46.2,565.0,20.7,19.3,75.0,100,29.3,52,10.3,1008.4,0,0,0,0,0,0,0,0,0,0,0
955,2025-10-07 19:00:00,161.1,44.1,803.0,34.3,17.0,44.0,99,28.3,60,9.1,1008.8,0,0,0,0,0,0,0,0,0,0,0
956,2025-10-07 20:00:00,142.5,42.3,967.0,45.0,15.3,21.0,99,27.7,65,8.5,1009.5,0,0,0,0,0,0,0,0,0,0,0
957,2025-10-07 21:00:00,129.5,41.0,1010.0,49.7,14.9,12.0,99,27.2,68,7.6,1010.1,0,0,0,0,0,0,0,0,0,0,0
958,2025-10-07 22:00:00,121.1,40.5,978.0,51.5,15.0,11.0,100,26.7,73,6.9,1010.2,0,0,0,0,0,0,0,0,0,0,0
959,2025-10-07 23:00:00,114.8,41.0,885.0,52.2,15.1,10.0,101,26.4,65,7.5,1010.2,0,0,0,0,0,0,0,0,0,0,0
960,2025-10-08 00:00:00,115.9,42.1,688.0,52.5,14.7,9.0,103,26.5,69,9.8,1010.0,0,0,0,0,0,0,0,0,0,0,0
961,2025-10-08 01:00:00,118.0,42.5,429.0,51.7,14.3,9.0,106,26.1,79,10.4,1010.1,0,0,0,0,0,0,0,0,0,0,0
962,2025-10-08 02:00:00,116.9,41.6,250.0,50.4,14.0,9.0,108,25.8,85,8.1,1009.9,0,0,0,0,0,0,0,0,0,0,0
963,2025-10-08 03:00:00,114.8,40.7,182.0,48.0,13.8,10.0,111,25.2,88,5.6,1009.9,0,0,0,0,0,0,0,0,0,0,0
964,2025-10-08 04:00:00,111.1,39.8,193.0,45.1,13.9,11.0,113,24.5,91,4.5,1009.7,0,0,0,0,0,0,0,0,0,0,0
965,2025-10-08 05:00:00,109.0,37.0,328.0,37.5,13.5,16.0,116,24.0,90,2.9,1010.2,0,0,0,0,0,0,0,0,0,0,0
966,2025-10-08 06:00:00,109.9,39.7,730.0,39.9,16.0,14.0,117,24.0,88,4.1,1010.6,0,0,0,0,0,0,0,0,0,0,0
967,2025-10-08 07:00:00,119.2,50.4,1255.0,42.9,19.7,12.0,119,23.8,87,4.6,1011.3,0,0,0,0,0,0,0,0,0,0,0
968,2025-10-08 08:00:00,104.8,46.9,1519.0,41.8,23.4,18.0,122,25.2,78,4.1,1011.9,0,0,0,0,0,0,0,0,0,0,0
969,2025-10-08 09:00:00,109.4,32.6,1264.0,33.0,27.6,39.0,124,27.3,70,2.7,1012.7,0,0,0,0,0,0,0,0,0,0,0
970,2025-10-08 10:00:00,126.7,33.2,746.0,20.1,31.9,69.0,123,29.0,59,3.2,1012.7,0,0,0,0,0,0,0,0,0,0,0
971,2025-10-08 11:00:00,142.5,36.2,353.0,10.3,34.1,96.0,122,31.0,43,1.9,1012.5,0,0,0,0,0,0,0,0,0,0,0
972,2025-10-08 12:00:00,149.9,39.9,251.0,6.3,32.5,119.0,121,32.0,36,4.5,1011.7,0,0,0,0,0,0,0,0,0,0,0
973,2025-10-08 13:00:00,150.4,41.9,273.0,5.2,28.8,138.0,120,32.0,40,8.6,1010.6,0,0,0,0,0,0,0,0,0,0,0
974,2025-10-08 14:00:00,146.2,43.5,304.0,5.5,25.9,149.0,118,32.1,40,10.9,1009.7,0,0,0,0,0,0,0,0,0,0,0
975,2025-10-08 15:00:00,141.1,44.0,295.0,6.3,25.5,147.0,117,30.8,50,13.4,1009.4,0,0,0,0,0,0,0,0,0,0,0
976,2025-10-08 16:00:00,133.2,43.2,296.0,8.5,25.9,136.0,116,29.9,56,12.4,1009.2,0,0,0,0,0,0,0,0,0,0,0
977,2025-10-08 17:00:00,145.3,47.6,337.0,12.4,28.6,139.0,116,29.9,52,9.0,1009.7,0,0,0,0,0,0,0,0,0,0,0
978,2025-10-08 18:00:00,118.0,45.5,440.0,23.5,26.1,106.0,115,28.9,59,8.2,1009.6,0,0,0,0,0,0,0,0,0,0,0
979,2025-10-08 19:00:00,101.7,42.7,584.0,38.9,22.7,61.0,115,27.9,67,7.1,1010.0,0,0,0,0,0,0,0,0,0,0,0
980,2025-10-08 20:00:00,93.4,39.6,736.0,50.6,20.3,26.0,115,27.2,70,5.6,1010.8,0,0,0,0,0,0,0,0,0,0,0
981,2025-10-08 21:00:00,90.8,39.2,928.0,55.0,20.1,12.0,115,26.7,75,4.3,1011.4,0,0,0,0,0,0,0,0,0,0,0
982,2025-10-08 22:00:00,93.4,41.9,1128.0,55.7,20.9,8.0,115,26.3,77,4.0,1012.0,0,0,0,0,0,0,0,0,0,0,0
983,2025-10-08 23:00:00,103.1,46.7,1213.0,55.5,21.5,6.0,115,25.4,83,4.8,1012.0,0,0,0,0,0,0,0,0,0,0,0
984,2025-10-09 00:00:00,109.7,49.7,1096.0,55.6,21.6,3.0,115,25.0,86,6.7,1012.0,0,0,0,0,0,0,0,0,0,0,0
985,2025-10-09 01:00:00,112.5,49.6,864.0,54.9,21.6,2.0,116,24.5,89,6.9,1012.3,0,0,0,0,0,0,0,0,0,0,0
986,2025-10-09 02:00:00,114.1,49.0,651.0,52.8,21.0,3.0,117,24.5,91,5.8,1012.0,0,0,0,0,0,0,0,0,0,0,0
987,2025-10-09 03:00:00,102.9,45.2,451.0,48.4,19.2,6.0,118,24.4,92,5.8,1011.9,0,0,0,0,0,0,0,0,0,0,0
988,2025-10-09 04:00:00,92.4,38.9,269.0,42.7,16.9,10.0,118,24.0,94,5.2,1011.8,0,0,0,0,0,0,0,0,0,0,0
989,2025-10-09 05:00:00,78.9,31.1,256.0,30.7,12.6,20.0,118,23.7,93,5.2,1012.2,0,0,0,0,0,0,0,0,0,0,0
990,2025-10-09 06:00:00,79.4,30.9,600.0,31.6,13.1,17.0,117,23.9,91,5.2,1012.5,0,0,0,0,0,0,0,0,0,0,0
991,2025-10-09 07:00:00,87.3,35.3,1113.0,32.5,13.9,15.0,116,23.8,90,6.2,1013.1,0,0,0,0,0,0,0,0,0,0,0
992,2025-10-09 08:00:00,88.2,38.5,1381.0,30.9,15.9,23.0,115,25.1,81,4.9,1013.8,0,0,0,0,0,0,0,0,0,0,0
993,2025-10-09 09:00:00,105.2,34.6,1143.0,24.2,20.5,50.0,114,27.3,71,7.3,1014.3,0,0,0,0,0,0,0,0,0,0,0
994,2025-10-09 10:00:00,124.3,36.7,660.0,14.9,26.3,87.0,114,29.6,52,6.8,1014.2,0,0,0,0,0,0,0,0,0,0,0
995,2025-10-09 11:00:00,130.4,41.7,300.0,7.9,30.0,117.0,115,30.9,39,2.9,1014.3,0,0,0,0,0,0,0,0,0,0,0
996,2025-10-09 12:00:00,127.6,44.8,225.0,5.1,29.4,135.0,115,32.0,34,5.0,1013.6,0,0,0,0,0,0,0,0,0,0,0
997,2025-10-09 13:00:00,122.0,44.9,273.0,4.5,26.7,147.0,116,32.3,34,9.2,1012.7,0,0,0,0,0,0,0,0,0,0,0
998,2025-10-09 14:00:00,115.3,43.0,325.0,5.2,24.6,151.0,116,32.1,35,12.5,1011.9,0,0,0,0,0,0,0,0,0,0,0
999,2025-10-09 15:00:00,111.5,41.9,328.0,6.3,24.5,147.0,116,31.2,37,13.5,1011.3,0,0,0,0,0,0,0,0,0,0,0
1000,2025-10-09 16:00:00,110.1,41.8,334.0,8.6,24.9,136.0,116,30.9,35,11.3,1011.2,0,0,0,0,0,0,0,0,0,0,0
1001,2025-10-09 17:00:00,106.6,41.4,380.0,12.0,27.2,139.0,116,30.9,35,10.1,1011.2,0,0,0,0,0,0,0,0,0,0,0
1002,2025-10-09 18:00:00,92.9,41.0,506.0,21.0,24.7,109.0,115,29.0,55,10.3,1011.1,0,0,0,0,0,0,0,0,0,0,0
1003,2025-10-09 19:00:00,85.0,39.6,672.0,33.5,21.3,68.0,114,28.0,63,8.8,1011.6,0,0,0,0,0,0,0,0,0,0,0
1004,2025-10-09 20:00:00,82.0,37.7,793.0,43.5,18.6,36.0,114,27.3,68,6.9,1012.3,0,0,0,0,0,0,0,0,0,0,0
1005,2025-10-09 21:00:00,79.6,37.5,842.0,48.9,17.6,22.0,114,26.8,70,7.1,1012.4,0,0,0,0,0,0,0,0,0,0,0
1006,2025-10-09 22:00:00,78.2,38.5,846.0,51.8,17.3,17.0,114,26.4,74,7.2,1012.6,0,0,0,0,0,0,0,0,0,0,0
1007,2025-10-09 23:00:00,78.2,39.5,803.0,52.8,16.9,15.0,113,25.8,80,6.7,1012.5,0,0,0,0,0,0,0,0,0,0,0
1008,2025-10-10 00:00:00,79.6,39.6,689.0,51.7,16.1,15.0,113,25.9,79,6.9,1012.4,0,0,0,0,0,0,0,0,0,0,0
1009,2025-10-10 01:00:00,84.5,40.3,528.0,48.8,15.2,17.0,112,25.5,79,7.0,1012.2,0,0,0,0,0,0,0,0,0,0,0
1010,2025-10-10 02:00:00,91.3,41.4,395.0,44.8,14.4,20.0,111,25.0,79,7.2,1011.7,0,0,0,0,0,0,0,0,0,0,0
1011,2025-10-10 03:00:00,90.1,40.5,281.0,38.9,13.6,24.0,110,24.6,82,6.8,1011.5,0,0,0,0,0,0,0,0,0,0,0
1012,2025-10-10 04:00:00,77.3,36.6,195.0,32.0,12.9,28.0,109,24.4,83,6.3,1011.2,0,0,0,0,0,0,0,0,0,0,0
1013,2025-10-10 05:00:00,70.3,32.5,239.0,24.7,12.0,32.0,109,24.2,88,6.1,1011.3,0,0,0,0,0,0,0,0,0,0,0
1014,2025-10-10 06:00:00,69.2,32.0,562.0,28.3,12.6,28.0,109,24.2,88,6.0,1011.6,0,0,0,0,0,0,0,0,0,0,0
1015,2025-10-10 07:00:00,73.3,36.2,1015.0,32.9,13.6,23.0,109,24.1,88,5.9,1012.1,0,0,0,0,0,0,0,0,0,0,0
1016,2025-10-10 08:00:00,76.1,38.6,1252.0,33.6,15.8,29.0,109,25.4,82,3.9,1012.6,0,0,0,0,0,0,0,0,0,0,0
1017,2025-10-10 09:00:00,89.2,35.3,1052.0,26.7,20.8,56.0,109,27.5,70,5.5,1012.8,0,0,0,0,0,0,0,0,0,0,0
1018,2025-10-10 10:00:00,93.4,37.5,635.0,15.8,26.9,95.0,109,29.6,52,4.2,1013.0,0,0,0,0,0,0,0,0,0,0,0
1019,2025-10-10 11:00:00,95.5,39.3,316.0,7.6,30.5,125.0,110,31.0,42,6.9,1013.0,0,0,0,0,0,0,0,0,0,0,0
1020,2025-10-10 12:00:00,91.0,38.4,228.0,4.5,29.0,139.0,109,31.6,38,10.1,1012.3,0,0,0,0,0,0,0,0,0,0,0
1021,2025-10-10 13:00:00,86.8,37.5,239.0,4.0,25.0,145.0,109,31.4,38,11.7,1011.6,0,0,0,0,0,0,0,0,0,0,0
1022,2025-10-10 14:00:00,84.3,37.0,266.0,4.7,21.8,145.0,108,31.4,37,12.2,1011.0,0,0,0,0,0,0,0,0,0,0,0
1023,2025-10-10 15:00:00,82.7,36.6,275.0,5.7,21.0,138.0,107,31.0,39,12.5,1010.4,0,0,0,0,0,0,0,0,0,0,0
1024,2025-10-10 16:00:00,80.1,35.7,300.0,7.9,21.1,126.0,107,30.4,41,12.3,1010.1,0,0,0,0,0,0,0,0,0,0,0
1025,2025-10-10 17:00:00,93.8,43.2,369.0,10.9,26.0,139.0,106,29.6,44,10.9,1010.2,0,0,0,0,0,0,0,0,0,0,0
1026,2025-10-10 18:00:00,81.3,43.3,515.0,18.9,23.7,112.0,106,28.5,55,9.8,1010.0,0,0,0,0,0,0,0,0,0,0,0
1027,2025-10-10 19:00:00,76.4,42.5,704.0,30.0,20.6,75.0,106,27.5,63,8.5,1010.2,0,0,0,0,0,0,0,0,0,0,0
1028,2025-10-10 20:00:00,74.7,41.3,859.0,39.3,18.1,46.0,107,27.0,67,7.8,1010.6,0,0,0,0,0,0,0,0,0,0,0
1029,2025-10-10 21:00:00,73.1,41.2,972.0,45.2,17.2,33.0,107,26.5,70,6.9,1010.7,0,0,0,0,0,0,0,0,0,0,0
1030,2025-10-10 22:00:00,72.4,42.1,1051.0,49.3,17.0,27.0,108,26.2,71,5.7,1010.9,0,0,0,0,0,0,0,0,0,0,0
1031,2025-10-10 23:00:00,74.5,44.0,1043.0,51.0,16.5,24.0,108,25.9,74,5.5,1011.0,0,0,0,0,0,0,0,0,0,0,0
1032,2025-10-11 00:00:00,76.4,45.2,880.0,49.6,15.3,23.0,108,25.6,75,6.8,1011.0,0,0,0,0,0,0,0,0,0,0,0
1033,2025-10-11 01:00:00,77.1,45.1,630.0,45.8,13.8,24.0,109,25.1,77,7.1,1010.9,0,0,0,0,0,0,0,0,0,0,0
1034,2025-10-11 02:00:00,71.0,42.4,441.0,41.1,12.7,26.0,109,24.6,79,6.7,1010.6,0,0,0,0,0,0,0,0,0,0,0
1035,2025-10-11 03:00:00,65.9,38.6,315.0,34.3,12.0,30.0,110,24.3,81,5.0,1010.6,0,0,0,0,0,0,0,0,0,0,0
1036,2025-10-11 04:00:00,63.1,35.7,250.0,26.6,11.6,35.0,109,24.0,82,3.6,1010.3,0,0,0,0,0,0,0,0,0,0,0
1037,2025-10-11 05:00:00,63.1,35.0,389.0,25.1,12.3,34.0,109,24.0,83,4.2,1010.6,0,0,0,0,0,0,0,0,0,0,0
1038,2025-10-11 06:00:00,62.9,35.6,979.0,31.6,14.2,27.0,110,23.9,83,4.1,1011.2,0,0,0,0,0,0,0,0,0,0,0
1039,2025-10-11 07:00:00,72.2,43.8,1773.0,40.1,17.0,18.0,110,23.7,85,3.4,1011.9,0,0,0,0,0,0,0,0,0,0,0
1040,2025-10-11 08:00:00,74.5,46.6,2177.0,42.7,20.1,23.0,111,25.2,78,1.2,1012.5,0,0,0,0,0,0,0,0,0,0,0
1041,2025-10-11 09:00:00,83.4,38.8,1806.0,33.8,23.9,52.0,112,27.4,68,1.0,1013.1,0,0,0,0,0,0,0,0,0,0,0
1042,2025-10-11 10:00:00,88.0,39.9,1044.0,19.1,28.0,95.0,112,29.2,56,3.5,1013.1,0,0,0,0,0,0,0,0,0,0,0
